48 ==> 255,1057.0,0.025086032989201378
270 ==> 48,957.0,0.5519031141868512
48 ==> 270,957.0,0.022712709149163405
271 ==> 48,1090.0,0.5205348615090736
48 ==> 271,1090.0,0.02586922985641391
310 ==> 48,1692.0,0.6522744795682344
48 ==> 310,1692.0,0.04015663937344251
413 ==> 48,1135.0,0.6037234042553191
48 ==> 413,1135.0,0.026937225584430995
438 ==> 48,1025.0,0.5501878690284487
48 ==> 438,1025.0,0.024326569360389225
475 ==> 48,1428.0,0.6589755422242732
48 ==> 475,1428.0,0.03389106443574226
1327 ==> 48,968.0,0.541993281075028
48 ==> 1327,968.0,0.02297377477156758
2238 ==> 48,955.0,0.5568513119533528
48 ==> 2238,955.0,0.022665242672362643
38 39 ==> 32,1840.0,0.17786370227162882
32 39 ==> 38,1840.0,0.21762270845653459
32 38 ==> 39,1840.0,0.6494881750794211
39 ==> 32 38,1840.0,0.036309817464232855
38 ==> 32 39,1840.0,0.11797896896640164
32 ==> 38 39,1840.0,0.12131601503263664
38 48 ==> 32,1646.0,0.20720040281973817
32 48 ==> 38,1646.0,0.2048792631316903
32 38 ==> 48,1646.0,0.5810095305330039
48 ==> 32 38,1646.0,0.03906491040702504
38 ==> 32 48,1646.0,0.10553988202103104
32 ==> 38 48,1646.0,0.10852508736071735
39 41 ==> 32,2359.0,0.20667601191519186
32 41 ==> 39,2359.0,0.7381101376720901
32 39 ==> 41,2359.0,0.27900650502661145
41 ==> 32 39,2359.0,0.1578454332552693
39 ==> 32 41,2359.0,0.046551554020720275
32 ==> 39 41,2359.0,0.15553504318586406
39 48 ==> 32,5402.0,0.1853681971038364
32 48 ==> 39,5402.0,0.6723923325865073
32 39 ==> 48,5402.0,0.6389118864577173
48 ==> 32 39,5402.0,0.1282069538388513
39 ==> 32 48,5402.0,0.10660088801184016
32 ==> 39 48,5402.0,0.35616799630777346
41 48 ==> 32,2063.0,0.22876469283654913
32 48 ==> 41,2063.0,0.2567836694050286
32 41 ==> 48,2063.0,0.64549436795995
48 ==> 32 41,2063.0,0.048961670819983386
41 ==> 32 48,2063.0,0.1380394780863165
32 ==> 41 48,2063.0,0.13601898859365727
38 39 ==> 36,1945.0,0.18801353310778154
36 39 ==> 38,1945.0,0.9548355424644085
36 38 ==> 39,1945.0,0.6971326164874552
39 ==> 36 38,1945.0,0.03838184509126789
38 ==> 36 39,1945.0,0.1247114644780713
36 ==> 38 39,1945.0,0.6624659400544959
38 48 ==> 36,1360.0,0.17119838872104734
36 48 ==> 38,1360.0,0.96045197740113
36 38 ==> 48,1360.0,0.4874551971326165
48 ==> 36 38,1360.0,0.03227720422451644
38 ==> 36 48,1360.0,0.08720184662734035
36 ==> 38 48,1360.0,0.46321525885558584
39 48 ==> 36,1116.0,0.03829524397776405
36 48 ==> 39,1116.0,0.788135593220339
36 39 ==> 48,1116.0,0.5478645066273933
48 ==> 36 39,1116.0,0.02648629405482378
39 ==> 36 48,1116.0,0.022022693635915146
36 ==> 39 48,1116.0,0.3801089918256131
39 41 ==> 38,3051.0,0.26730331172244615
38 41 ==> 39,3051.0,0.7829099307159353
38 39 ==> 41,3051.0,0.2949250845819236
41 ==> 38 39,3051.0,0.20414854466376714
39 ==> 38 41,3051.0,0.060207202762703506
38 ==> 39 41,3051.0,0.19562708386765837
39 48 ==> 38,6102.0,0.20938851142680667
38 48 ==> 39,6102.0,0.7681268882175226
38 39 ==> 48,6102.0,0.5898501691638472
48 ==> 38 39,6102.0,0.14482022071911713
39 ==> 38 48,6102.0,0.12041440552540701
38 ==> 39 48,6102.0,0.39125416773531674
39 110 ==> 38,1740.0,0.9891984081864695
38 110 ==> 39,1740.0,0.6385321100917432
38 39 ==> 110,1740.0,0.16819719671338812
110 ==> 38 39,1740.0,0.6227630637079457
39 ==> 38 110,1740.0,0.034336457819437595
38 ==> 39 110,1740.0,0.1115670684790972
39 170 ==> 38,2019.0,0.9805730937348227
38 170 ==> 39,2019.0,0.6661167931375783
38 39 ==> 170,2019.0,0.19516674722087965
170 ==> 38 39,2019.0,0.6515004840271055
39 ==> 38 170,2019.0,0.03984213122841638
38 ==> 39 170,2019.0,0.12945627083867658
41 48 ==> 38,2374.0,0.2632512752273231
38 48 ==> 41,2374.0,0.2988418932527694
38 41 ==> 48,2374.0,0.609186553759302
48 ==> 38 41,2374.0,0.05634270796250148
41 ==> 38 48,2374.0,0.15884911341585814
38 ==> 41 48,2374.0,0.15221851756860733
48 110 ==> 38,1361.0,0.986231884057971
38 110 ==> 48,1361.0,0.49944954128440366
38 48 ==> 110,1361.0,0.17132426988922458
110 ==> 38 48,1361.0,0.48711524695776665
48 ==> 38 110,1361.0,0.03230093746291682
38 ==> 48 110,1361.0,0.0872659656322134
48 170 ==> 38,1538.0,0.9877970456005138
38 170 ==> 48,1538.0,0.5074232926426921
38 48 ==> 170,1538.0,0.19360523665659618
170 ==> 38 48,1538.0,0.4962891255243627
48 ==> 38 170,1538.0,0.03650172065978403
38 ==> 48 170,1538.0,0.09861502949474224
41 48 ==> 39,7366.0,0.8168108227988468
39 48 ==> 41,7366.0,0.2527623361471416
39 41 ==> 48,7366.0,0.6453478184685474
48 ==> 39 41,7366.0,0.1748190340571971
41 ==> 39 48,7366.0,0.4928738708598193
39 ==> 41 48,7366.0,0.14535767143561915
48 65 ==> 39,1797.0,0.7105575326215896
39 65 ==> 48,1797.0,0.6447793326157158
39 48 ==> 65,1797.0,0.06166357834053943
65 ==> 39 48,1797.0,0.4018336314847943
48 ==> 39 65,1797.0,0.04264862940548238
39 ==> 48 65,1797.0,0.035461272816970896
48 89 ==> 39,2125.0,0.7594710507505361
39 89 ==> 48,2125.0,0.7730083666787922
39 48 ==> 89,2125.0,0.07291881133758836
89 ==> 39 48,2125.0,0.5538180870471723
48 ==> 39 89,2125.0,0.05043313160080693
39 ==> 48 89,2125.0,0.04193389245189936
48 101 ==> 39,946.0,0.7215865751334859
39 101 ==> 48,946.0,0.6757142857142857
39 48 ==> 101,946.0,0.03246173907075698
101 ==> 39 48,946.0,0.4228877961555655
48 ==> 39 101,946.0,0.022451643526759227
39 ==> 48 101,946.0,0.0186679822397632
48 110 ==> 39,1037.0,0.7514492753623189
39 110 ==> 48,1037.0,0.5895395110858442
39 48 ==> 110,1037.0,0.03558437993274312
110 ==> 39 48,1037.0,0.37115246957766646
48 ==> 39 110,1037.0,0.024611368221193784
39 ==> 48 110,1037.0,0.020463739516526885
48 170 ==> 39,1206.0,0.7745664739884393
39 170 ==> 48,1206.0,0.5857212238950947
39 48 ==> 170,1206.0,0.04138357010500309
170 ==> 39 48,1206.0,0.38915779283639884
48 ==> 39 170,1206.0,0.028622285510857957
39 ==> 48 170,1206.0,0.023798717316230882
48 225 ==> 39,1400.0,0.8064516129032258
39 225 ==> 48,1400.0,0.5954912803062526
39 48 ==> 225,1400.0,0.04804062864594057
225 ==> 39 48,1400.0,0.4298434141848327
48 ==> 39 225,1400.0,0.033226533760531626
39 ==> 48 225,1400.0,0.027627035027133696
48 237 ==> 39,1244.0,0.7395957193816884
39 237 ==> 48,1244.0,0.6448937273198548
39 48 ==> 237,1244.0,0.042687530025392904
237 ==> 39 48,1244.0,0.4102902374670185
48 ==> 39 237,1244.0,0.029524148570072385
39 ==> 48 237,1244.0,0.024548593981253083
48 310 ==> 39,1347.0,0.7960992907801419
39 310 ==> 48,1347.0,0.7273218142548596
39 48 ==> 310,1347.0,0.04622194770434424
310 ==> 39 48,1347.0,0.5192752505782575
48 ==> 39 310,1347.0,0.0319686721253115
39 ==> 48 310,1347.0,0.026581154415392206
48 475 ==> 39,1092.0,0.7647058823529411
39 475 ==> 48,1092.0,0.728
39 48 ==> 475,1092.0,0.037471690343833644
475 ==> 39 48,1092.0,0.5039224734656207
48 ==> 39 475,1092.0,0.025916696333214667
39 ==> 48 475,1092.0,0.02154908732116428
38 39 48 ==> 32,1236.0,0.2025565388397247
32 39 48 ==> 38,1236.0,0.22880414661236578
32 38 48 ==> 39,1236.0,0.7509113001215066
32 38 39 ==> 48,1236.0,0.6717391304347826
39 48 ==> 32 38,1236.0,0.0424130121474161
38 48 ==> 32 39,1236.0,0.1555891238670695
38 39 ==> 32 48,1236.0,0.119478008699855
32 48 ==> 38 39,1236.0,0.15384615384615385
32 39 ==> 38 48,1236.0,0.14618568894145476
32 38 ==> 39 48,1236.0,0.4362866219555242
48 ==> 32 38 39,1236.0,0.02933428266286935
39 ==> 32 38 48,1236.0,0.02439072520966946
38 ==> 32 39 48,1236.0,0.07925109002308284
32 ==> 38 39 48,1236.0,0.08149271444583636
39 41 48 ==> 32,1646.0,0.22345913657344557
32 41 48 ==> 39,1646.0,0.7978671837130392
32 39 48 ==> 41,1646.0,0.3047019622362088
32 39 41 ==> 48,1646.0,0.6977532852903773
41 48 ==> 32 39,1646.0,0.18252384120647594
39 48 ==> 32 41,1646.0,0.05648205339372726
39 41 ==> 32 48,1646.0,0.14420886630453827
32 48 ==> 39 41,1646.0,0.2048792631316903
32 41 ==> 39 48,1646.0,0.5150187734668336
32 39 ==> 41 48,1646.0,0.1946777054997043
48 ==> 32 39 41,1646.0,0.03906491040702504
41 ==> 32 39 48,1646.0,0.11013716962194714
39 ==> 32 41 48,1646.0,0.03248149975333004
32 ==> 39 41 48,1646.0,0.10852508736071735
38 39 48 ==> 36,1080.0,0.17699115044247787
36 39 48 ==> 38,1080.0,0.967741935483871
36 38 48 ==> 39,1080.0,0.7941176470588235
36 38 39 ==> 48,1080.0,0.5552699228791774
39 48 ==> 36 38,1080.0,0.03705991352686844
38 48 ==> 36 39,1080.0,0.13595166163141995
38 39 ==> 36 48,1080.0,0.10439826002899952
36 48 ==> 38 39,1080.0,0.7627118644067796
36 39 ==> 38 48,1080.0,0.5301914580265096
36 38 ==> 39 48,1080.0,0.3870967741935484
48 ==> 36 38 39,1080.0,0.025631897472410112
39 ==> 36 38 48,1080.0,0.02131228416378885
38 ==> 36 39 48,1080.0,0.06924852526288792
36 ==> 38 39 48,1080.0,0.3678474114441417
39 41 48 ==> 38,1991.0,0.2702959543850122
38 41 48 ==> 39,1991.0,0.8386689132266217
38 39 48 ==> 41,1991.0,0.32628646345460505
38 39 41 ==> 48,1991.0,0.6525729269092101
41 48 ==> 38 39,1991.0,0.22078066090042137
39 48 ==> 38 41,1991.0,0.06832063688147691
39 41 ==> 38 48,1991.0,0.17443490450324164
38 48 ==> 39 41,1991.0,0.2506294058408862
38 41 ==> 39 48,1991.0,0.5109058249935848
38 39 ==> 41 48,1991.0,0.19246012566457227
48 ==> 38 39 41,1991.0,0.047252877655156046
41 ==> 38 39 48,1991.0,0.13322181331549013
39 ==> 38 41 48,1991.0,0.0392895905278737
38 ==> 39 41 48,1991.0,0.12766093870223133
39 48 110 ==> 38,1031.0,0.9942140790742526
38 48 110 ==> 39,1031.0,0.7575312270389419
38 39 110 ==> 48,1031.0,0.5925287356321839
38 39 48 ==> 110,1031.0,0.16896099639462472
48 110 ==> 38 39,1031.0,0.7471014492753624
39 110 ==> 38 48,1031.0,0.5861284820920978
39 48 ==> 38 110,1031.0,0.035378491524260515
38 110 ==> 39 48,1031.0,0.378348623853211
38 48 ==> 39 110,1031.0,0.12978348439073514
38 39 ==> 48 110,1031.0,0.09966167230546158
110 ==> 38 39 48,1031.0,0.3690050107372942
48 ==> 38 39 110,1031.0,0.024468968790791502
39 ==> 38 48 110,1031.0,0.020345337937839172
38 ==> 39 48 110,1031.0,0.06610669402410875
39 48 170 ==> 38,1193.0,0.9892205638474295
38 48 170 ==> 39,1193.0,0.7756827048114434
38 39 170 ==> 48,1193.0,0.5908865775136206
38 39 48 ==> 170,1193.0,0.1955096689609964
48 170 ==> 38 39,1193.0,0.7662170841361593
39 170 ==> 38 48,1193.0,0.5794074793589121
39 48 ==> 38 170,1193.0,0.04093747855329078
38 170 ==> 39 48,1193.0,0.39359947212141205
38 48 ==> 39 170,1193.0,0.15017623363544813
38 39 ==> 48 170,1193.0,0.11532141130981151
170 ==> 38 39 48,1193.0,0.38496289125524363
48 ==> 38 39 170,1193.0,0.02831375341165302
39 ==> 38 48 170,1193.0,0.0235421805624075
38 ==> 39 48 170,1193.0,0.07649397281354194
